1,2,51.52,-0.00,-22.86,0.80,-0.00,-0.60
1,2,51.55,-19.52,-17.33,0.82,-0.31,-0.49
1,2,51.56,-28.66,-7.83,0.85,-0.47,-0.25
1,2,51.56,-30.69,-0.00,0.86,-0.51,0.00
1,3,41.52,-0.00,-33.39,0.65,-0.00,-0.76
1,3,41.54,-17.92,-30.01,0.64,-0.28,-0.71
1,3,41.56,-32.43,-21.19,0.65,-0.51,-0.57
1,3,41.57,-40.00,-11.87,0.67,-0.65,-0.36
1,4,31.52,-0.00,-40.50,0.51,-0.00,-0.86
1,4,31.54,-14.65,-38.46,0.50,-0.23,-0.83
1,4,31.56,-31.26,-30.80,0.49,-0.48,-0.73
1,4,31.57,-40.00,-23.61,0.49,-0.62,-0.61
1,5,21.52,-0.00,-45.47,0.38,-0.00,-0.93
1,5,21.54,-12.28,-44.05,0.37,-0.21,-0.91
1,5,21.56,-29.95,-36.99,0.34,-0.47,-0.81
1,5,21.57,-40.00,-29.82,0.33,-0.62,-0.71
1,6,11.52,-0.00,-48.64,0.22,-0.00,-0.97
1,6,11.53,-9.04,-47.84,0.21,-0.17,-0.96
1,6,11.55,-27.86,-41.29,0.19,-0.46,-0.87
1,6,11.57,-40.00,-33.29,0.18,-0.62,-0.76
1,7,1.52,-0.00,-49.97,0.03,-0.00,-1.00
1,7,1.53,-2.25,-49.92,0.03,-0.05,-1.00
1,7,1.55,-22.79,-44.92,0.03,-0.39,-0.92
1,7,1.57,-40.00,-34.62,0.02,-0.62,-0.78
1,8,-8.43,-40.00,-33.93,-0.13,-0.62,-0.77
1,8,-8.45,-21.42,-44.85,-0.15,-0.37,-0.92
1,8,-8.47,-4.88,-49.01,-0.17,-0.10,-0.98
1,8,-8.48,0.00,-49.25,-0.17,-0.00,-0.99
1,9,-18.43,-40.00,-31.16,-0.29,-0.62,-0.73
1,9,-18.45,-25.02,-40.76,-0.30,-0.41,-0.86
1,9,-18.47,-7.83,-46.05,-0.33,-0.14,-0.94
1,9,-18.48,-0.00,-46.63,-0.33,-0.00,-0.94
1,10,-28.43,-40.00,-25.92,-0.44,-0.62,-0.65
1,10,-28.45,-27.51,-34.98,-0.44,-0.43,-0.79
1,10,-28.46,-10.14,-41.26,-0.46,-0.17,-0.87
1,10,-28.48,-0.00,-42.22,-0.47,-0.00,-0.88
1,11,-38.43,-40.00,-16.68,-0.61,-0.64,-0.47
1,11,-38.44,-30.51,-25.92,-0.60,-0.47,-0.65
1,11,-38.46,-14.12,-33.86,-0.60,-0.22,-0.77
1,11,-38.48,-0.00,-35.83,-0.60,-0.00,-0.80
1,12,-48.44,-35.41,-0.00,-0.81,-0.59,-0.00
1,12,-48.44,-32.56,-9.95,-0.79,-0.53,-0.31
1,12,-48.45,-23.41,-19.53,-0.76,-0.37,-0.53
1,12,-48.47,-4.44,-26.39,-0.75,-0.07,-0.66
1,12,-48.48,-0.00,-26.61,-0.75,-0.00,-0.66
1,13,-58.46,-13.50,-0.00,-0.97,-0.23,-0.00
1,13,-58.47,-4.41,-9.08,-0.96,-0.07,-0.28
1,13,-58.48,-0.00,-9.61,-0.95,-0.00,-0.30
2,1,-47.50,-36.65,160.00,0.79,0.61,0.12
2,1,-44.71,-40.00,159.95,0.74,0.66,0.12
2,2,-43.33,40.00,151.24,0.73,-0.67,0.11
2,2,-54.15,23.27,150.97,0.91,-0.39,0.11
2,2,-58.77,3.91,150.66,0.99,-0.07,0.11
2,2,-56.68,-15.88,150.34,0.96,0.27,0.11
2,2,-48.13,-33.83,150.04,0.81,0.57,0.11
2,2,-43.13,-40.00,149.94,0.73,0.68,0.11
2,3,-41.91,40.00,141.24,0.72,-0.69,0.10
2,3,-52.96,23.43,140.97,0.91,-0.40,0.09
2,3,-57.73,4.11,140.66,0.99,-0.07,0.09
2,3,-55.68,-15.68,140.34,0.96,0.27,0.09
2,3,-47.06,-33.60,140.05,0.81,0.58,0.09
2,3,-41.74,-40.00,139.94,0.72,0.69,0.09
2,4,-40.69,40.00,131.24,0.71,-0.70,0.08
2,4,-51.94,23.57,130.97,0.91,-0.41,0.08
2,4,-56.85,4.29,130.66,0.99,-0.07,0.08
2,4,-54.83,-15.50,130.34,0.96,0.27,0.08
2,4,-46.15,-33.39,130.05,0.81,0.58,0.08
2,4,-40.54,-40.00,129.94,0.71,0.70,0.08
2,5,-39.72,39.95,121.24,0.70,-0.71,0.06
2,5,-51.12,23.63,120.97,0.91,-0.42,0.06
2,5,-56.13,4.38,120.66,0.99,-0.08,0.06
2,5,-54.12,-15.41,120.34,0.96,0.27,0.06
2,5,-45.37,-33.27,120.05,0.80,0.59,0.06
2,5,-39.55,-40.00,119.94,0.70,0.71,0.06
2,6,-39.23,39.63,111.23,0.70,-0.71,0.05
2,6,-50.64,23.33,110.96,0.91,-0.42,0.05
2,6,-55.59,4.06,110.65,1.00,-0.07,0.05
2,6,-53.46,-15.72,110.33,0.96,0.28,0.05
2,6,-44.53,-33.48,110.04,0.80,0.60,0.05
2,6,-38.77,-40.00,109.94,0.70,0.72,0.05
2,7,-38.85,39.43,101.22,0.70,-0.71,0.03
2,7,-50.27,23.15,100.96,0.91,-0.42,0.03
2,7,-55.20,3.88,100.65,1.00,-0.07,0.03
2,7,-53.00,-15.89,100.33,0.96,0.29,0.03
2,7,-43.95,-33.60,100.04,0.79,0.61,0.03
2,7,-38.20,-40.00,99.94,0.69,0.72,0.03
2,8,-38.56,39.36,91.22,0.70,-0.71,0.02
2,8,-50.02,23.10,90.96,0.91,-0.42,0.02
2,8,-54.96,3.84,90.65,1.00,-0.07,0.02
2,8,-52.73,-15.93,90.33,0.96,0.29,0.02
2,8,-43.64,-33.61,90.04,0.79,0.61,0.02
2,8,-37.86,-40.00,89.94,0.69,0.73,0.02
2,9,-38.37,39.41,81.22,0.70,-0.72,0.00
2,9,-49.87,23.19,80.96,0.91,-0.42,0.00
2,9,-54.86,3.94,80.65,1.00,-0.07,0.00
2,9,-52.67,-15.83,80.33,0.96,0.29,0.00
2,9,-43.60,-33.53,80.04,0.79,0.61,0.00
2,9,-37.75,-40.00,79.94,0.69,0.73,0.00
2,10,-38.27,39.58,71.22,0.70,-0.72,-0.01
2,10,-49.84,23.41,70.96,0.91,-0.43,-0.01
2,10,-54.91,4.18,70.65,1.00,-0.08,-0.01
2,10,-52.82,-15.60,70.33,0.96,0.28,-0.01
